Id,Habit,Date,Note,Check In Count,Days in Streak,Prop Count,Comment Count,URL
27415775,Read Bible,2014-07-09,,210,3,0,0,https://www.coach.me/c/27415775
27415778,Stretch in the morning,2014-07-09,,354,2,0,0,https://www.coach.me/c/27415778
27415780,Wash face in the morning,2014-07-09,,234,1,0,0,https://www.coach.me/c/27415780
27429671,Cook,2014-07-09,,120,2,0,0,https://www.coach.me/c/27429671
27429680,Work on personal Project ,2014-07-09,,65,2,0,0,https://www.coach.me/c/27429680
27454331,Run,2014-07-10,,36,1,0,0,https://www.coach.me/c/27454331
27454343,Pray,2014-07-10,,539,61,0,0,https://www.coach.me/c/27454343
27454354,Cook,2014-07-10,,121,3,0,0,https://www.coach.me/c/27454354
27479361,NoP!,2014-07-10,,390,1,0,0,https://www.coach.me/c/27479361
27479365,Work on personal Project ,2014-07-10,,66,3,0,0,https://www.coach.me/c/27479365
27482755,Read feedly,2014-07-10,,117,2,0,0,https://www.coach.me/c/27482755
27531566,Work on personal Project ,2014-07-11,,67,4,0,0,https://www.coach.me/c/27531566
27531545,Brush Teeth at Night,2014-07-11,,145,1,0,0,https://www.coach.me/c/27531545
27531543,2 hours or less of television,2014-07-11,,328,1,0,0,https://www.coach.me/c/27531543
27508210,Stretch in the morning,2014-07-11,,355,1,0,0,https://www.coach.me/c/27508210
27508211,Sleep at least 8 hours,2014-07-11,,261,1,0,0,https://www.coach.me/c/27508211
27508214,Read Bible,2014-07-11,,211,1,0,0,https://www.coach.me/c/27508214
27508215,Pray,2014-07-11,,540,62,0,0,https://www.coach.me/c/27508215
27508216,Morning Workout,2014-07-11,,340,1,0,0,https://www.coach.me/c/27508216
27508217,Eat vegetables,2014-07-11,,297,1,0,0,https://www.coach.me/c/27508217
27545720,NoP!,2014-07-11,,391,2,0,0,https://www.coach.me/c/27545720
27559647,Read feedly,2014-07-12,,118,1,0,0,https://www.coach.me/c/27559647
27545732,Work on personal Project ,2014-07-12,,68,5,0,0,https://www.coach.me/c/27545732
27545736,Pray,2014-07-12,,541,63,0,0,https://www.coach.me/c/27545736
27553240,Cook,2014-07-12,,122,1,1,0,https://www.coach.me/c/27553240
27553242,Eat vegetables,2014-07-12,,298,2,0,0,https://www.coach.me/c/27553242
27553244,NoP!,2014-07-12,,392,3,0,0,https://www.coach.me/c/27553244
27553248,Wash face in the morning,2014-07-12,,235,1,0,0,https://www.coach.me/c/27553248
27553249,Stretch in the morning,2014-07-12,,356,2,0,0,https://www.coach.me/c/27553249
27576325,Pray,2014-07-13,,542,64,0,0,https://www.coach.me/c/27576325
27576329,Read Bible,2014-07-13,,212,1,0,0,https://www.coach.me/c/27576329
27576332,Work on personal Project ,2014-07-13,,69,6,0,0,https://www.coach.me/c/27576332
27594123,Cook,2014-07-13,,123,2,1,0,https://www.coach.me/c/27594123
27594128,Eat vegetables,2014-07-13,,299,3,0,0,https://www.coach.me/c/27594128
27667595,2 hours or less of television,2014-07-14,,329,1,0,0,https://www.coach.me/c/27667595
27667747,Go to gym,2014-07-14,,51,1,0,0,https://www.coach.me/c/27667747
27641667,NoP!,2014-07-14,,393,1,0,0,https://www.coach.me/c/27641667
27641670,Pray,2014-07-14,,543,65,0,0,https://www.coach.me/c/27641670
27641673,Read Bible,2014-07-14,,213,2,0,0,https://www.coach.me/c/27641673
27641681,Sleep at least 8 hours,2014-07-14,,262,1,0,0,https://www.coach.me/c/27641681
27641686,Work on personal Project ,2014-07-14,,70,7,0,0,https://www.coach.me/c/27641686
27641689,Stretch in the morning,2014-07-14,,357,1,0,0,https://www.coach.me/c/27641689
27667619,Stretch in the morning,2014-07-15,,358,2,0,0,https://www.coach.me/c/27667619
27667617,Sleep at least 8 hours,2014-07-15,,263,2,0,0,https://www.coach.me/c/27667617
27667618,Read Bible,2014-07-15,,214,3,0,0,https://www.coach.me/c/27667618
27667630,Pray,2014-07-15,,544,66,0,0,https://www.coach.me/c/27667630
27667631,Morning Workout,2014-07-15,,341,1,0,0,https://www.coach.me/c/27667631
27692818,2 hours or less of television,2014-07-15,,330,2,0,0,https://www.coach.me/c/27692818
27692822,Work on personal Project ,2014-07-15,,71,8,0,0,https://www.coach.me/c/27692822
27694851,Cook,2014-07-15,,124,1,1,0,https://www.coach.me/c/27694851
27694855,Eat vegetables,2014-07-15,,300,1,0,0,https://www.coach.me/c/27694855
27694861,NoP!,2014-07-15,,394,2,0,0,https://www.coach.me/c/27694861
27743289,Read Bible,2014-07-16,,215,4,0,0,https://www.coach.me/c/27743289
27743288,Pray,2014-07-16,,545,67,0,0,https://www.coach.me/c/27743288
27743278,Brush Teeth in the Morning,2014-07-16,,217,1,0,0,https://www.coach.me/c/27743278
27743275,2 hours or less of television,2014-07-16,,331,3,0,0,https://www.coach.me/c/27743275
27761254,Pray,2014-07-17,,546,68,0,0,https://www.coach.me/c/27761254
27785163,2 hours or less of television,2014-07-17,,332,4,0,0,https://www.coach.me/c/27785163
27785166,Brainstorm meditate,2014-07-17,,79,1,0,0,https://www.coach.me/c/27785166
27785169,Drank,2014-07-17,,161,1,0,0,https://www.coach.me/c/27785169
27785185,NoP!,2014-07-17,,395,1,0,0,https://www.coach.me/c/27785185
27825607,NoP!,2014-07-18,,396,2,0,0,https://www.coach.me/c/27825607
27825604,Drank,2014-07-18,,162,2,0,0,https://www.coach.me/c/27825604
27825603,2 hours or less of television,2014-07-18,,333,5,0,0,https://www.coach.me/c/27825603
27805153,Brush Teeth in the Morning,2014-07-18,,218,1,0,0,https://www.coach.me/c/27805153
27805159,Pray,2014-07-18,,547,69,0,0,https://www.coach.me/c/27805159
27805166,Wash face in the morning,2014-07-18,,236,1,0,0,https://www.coach.me/c/27805166
27835413,Pray,2014-07-19,,548,70,0,0,https://www.coach.me/c/27835413
27852183,2 hours or less of television,2014-07-19,,334,6,0,0,https://www.coach.me/c/27852183
27852186,Drank,2014-07-19,,163,3,0,0,https://www.coach.me/c/27852186
27852196,NoP!,2014-07-19,,397,3,0,0,https://www.coach.me/c/27852196
27863436,Pray,2014-07-20,,549,71,0,0,https://www.coach.me/c/27863436
27863443,Stretch in the morning,2014-07-20,,359,1,0,0,https://www.coach.me/c/27863443
27914202,Brush Teeth at Night,2014-07-20,,146,1,0,0,https://www.coach.me/c/27914202
27873504,Brainstorm meditate,2014-07-20,,80,1,0,0,https://www.coach.me/c/27873504
27873508,Read,2014-07-20,,291,1,0,0,https://www.coach.me/c/27873508
27873514,Work on personal Project ,2014-07-20,,72,1,0,0,https://www.coach.me/c/27873514
27898431,Brush Teeth in the Morning,2014-07-20,,219,1,0,0,https://www.coach.me/c/27898431
27898441,Eat vegetables,2014-07-20,,301,1,0,0,https://www.coach.me/c/27898441
27898447,Wash face in the morning,2014-07-20,,237,1,0,0,https://www.coach.me/c/27898447
27948409,Brush Teeth at Night,2014-07-21,,147,2,0,0,https://www.coach.me/c/27948409
27914216,Sleep at least 8 hours,2014-07-21,,264,1,0,0,https://www.coach.me/c/27914216
27929490,Morning Workout,2014-07-21,,342,1,0,0,https://www.coach.me/c/27929490
27929492,Pray,2014-07-21,,550,72,0,0,https://www.coach.me/c/27929492
27929496,Read Bible,2014-07-21,,216,1,0,0,https://www.coach.me/c/27929496
27929497,Stretch in the morning,2014-07-21,,360,2,0,0,https://www.coach.me/c/27929497
27929501,Wash face in the morning,2014-07-21,,238,2,0,0,https://www.coach.me/c/27929501
27942664,Work on personal Project ,2014-07-21,,73,2,0,0,https://www.coach.me/c/27942664
27946795,2 hours or less of television,2014-07-21,,335,1,0,0,https://www.coach.me/c/27946795
27946800,Cook,2014-07-21,,125,1,0,0,https://www.coach.me/c/27946800
27997729,Brush Teeth at Night,2014-07-22,,148,3,0,0,https://www.coach.me/c/27997729
27997727,2 hours or less of television,2014-07-22,,336,2,0,0,https://www.coach.me/c/27997727
27968755,Morning Workout,2014-07-22,,343,2,0,0,https://www.coach.me/c/27968755
27968757,Pray,2014-07-22,,551,73,0,0,https://www.coach.me/c/27968757
27968759,Read Bible,2014-07-22,,217,2,0,0,https://www.coach.me/c/27968759
27968762,Stretch in the morning,2014-07-22,,361,3,0,0,https://www.coach.me/c/27968762
27968766,Wash face in the morning,2014-07-22,,239,3,0,0,https://www.coach.me/c/27968766
27991719,Cook,2014-07-22,,126,2,0,0,https://www.coach.me/c/27991719
27991763,Work on personal Project ,2014-07-22,,74,3,0,0,https://www.coach.me/c/27991763
27991768,NoP!,2014-07-22,,398,1,0,0,https://www.coach.me/c/27991768
28037195,2 hours or less of television,2014-07-23,,337,3,0,0,https://www.coach.me/c/28037195
28037204,Eat vegetables,2014-07-23,,302,1,0,0,https://www.coach.me/c/28037204
28037206,Pray,2014-07-23,,552,74,0,0,https://www.coach.me/c/28037206
28037208,NoP!,2014-07-23,,399,2,0,0,https://www.coach.me/c/28037208
28037211,Work on personal Project ,2014-07-23,,75,4,0,0,https://www.coach.me/c/28037211
28042041,Brush Teeth at Night,2014-07-23,,149,4,0,0,https://www.coach.me/c/28042041
28056615,Sleep at least 8 hours,2014-07-24,,265,1,0,0,https://www.coach.me/c/28056615
28073459,Read Bible,2014-07-24,,218,1,0,0,https://www.coach.me/c/28073459
28073463,Pray,2014-07-24,,553,75,0,0,https://www.coach.me/c/28073463
28073469,Work on personal Project ,2014-07-24,,76,5,0,0,https://www.coach.me/c/28073469
28087068,Cook,2014-07-24,,127,1,0,0,https://www.coach.me/c/28087068
28087071,NoP!,2014-07-24,,400,3,0,0,https://www.coach.me/c/28087071
28087080,Read feedly,2014-07-24,,119,1,0,0,https://www.coach.me/c/28087080
28100969,Sleep at least 8 hours,2014-07-25,,266,2,0,0,https://www.coach.me/c/28100969
28104186,Pray,2014-07-25,,554,76,0,0,https://www.coach.me/c/28104186
28104189,Read Bible,2014-07-25,,219,2,0,0,https://www.coach.me/c/28104189
28104190,Stretch in the morning,2014-07-25,,362,1,0,0,https://www.coach.me/c/28104190
28104192,Wash face in the morning,2014-07-25,,240,1,0,0,https://www.coach.me/c/28104192
28142599,Brush Teeth at Night,2014-07-25,,150,1,0,0,https://www.coach.me/c/28142599
28124246,Read,2014-07-25,,292,1,0,0,https://www.coach.me/c/28124246
28124247,Work on personal Project ,2014-07-25,,77,6,0,0,https://www.coach.me/c/28124247
28142588,Work on personal Project ,2014-07-26,,78,7,0,0,https://www.coach.me/c/28142588
28142591,Wash face in the morning,2014-07-26,,241,2,0,0,https://www.coach.me/c/28142591
28142593,Stretch in the morning,2014-07-26,,363,2,0,0,https://www.coach.me/c/28142593
28142595,Read,2014-07-26,,293,2,0,0,https://www.coach.me/c/28142595
28142597,Pray,2014-07-26,,555,77,0,0,https://www.coach.me/c/28142597
28146174,Go to gym,2014-07-26,,52,1,0,0,https://www.coach.me/c/28146174
28202145,Brush Teeth at Night,2014-07-27,,151,1,0,0,https://www.coach.me/c/28202145
28182233,Work on personal Project ,2014-07-27,,79,8,0,0,https://www.coach.me/c/28182233
28187428,Cook,2014-07-27,,128,1,0,0,https://www.coach.me/c/28187428
28187429,Pray,2014-07-27,,556,78,0,0,https://www.coach.me/c/28187429
28187427,Read,2014-07-27,,294,3,0,0,https://www.coach.me/c/28187427
28249447,Work on personal Project ,2014-07-28,,80,9,0,0,https://www.coach.me/c/28249447
28249445,Wash face in the morning,2014-07-28,,242,1,0,0,https://www.coach.me/c/28249445
28249443,Stretch in the morning,2014-07-28,,364,1,0,0,https://www.coach.me/c/28249443
28249440,NoP!,2014-07-28,,401,1,0,0,https://www.coach.me/c/28249440
28249433,2 hours or less of television,2014-07-28,,338,1,0,0,https://www.coach.me/c/28249433
28249429,Brush Teeth at Night,2014-07-28,,152,2,0,0,https://www.coach.me/c/28249429
28217159,Sleep at least 8 hours,2014-07-28,,267,1,0,0,https://www.coach.me/c/28217159
28217972,Pray,2014-07-28,,557,79,0,0,https://www.coach.me/c/28217972
28270678,Pray,2014-07-29,,558,80,0,0,https://www.coach.me/c/28270678
28270680,Read Bible,2014-07-29,,220,1,0,0,https://www.coach.me/c/28270680
28270683,Sleep at least 8 hours,2014-07-29,,268,2,0,0,https://www.coach.me/c/28270683
28270687,Wash face in the morning,2014-07-29,,243,2,0,0,https://www.coach.me/c/28270687
28270692,Stretch in the morning,2014-07-29,,365,2,0,0,https://www.coach.me/c/28270692
28296165,2 hours or less of television,2014-07-29,,339,2,0,0,https://www.coach.me/c/28296165
28296166,Eat vegetables,2014-07-29,,303,1,0,0,https://www.coach.me/c/28296166
28296169,NoP!,2014-07-29,,402,2,0,0,https://www.coach.me/c/28296169
28296173,Work on personal Project ,2014-07-29,,81,10,0,0,https://www.coach.me/c/28296173
28314066,Sleep at least 8 hours,2014-07-30,,269,3,0,0,https://www.coach.me/c/28314066
28375630,Read,2014-07-30,,295,1,0,0,https://www.coach.me/c/28375630
28375622,2 hours or less of television,2014-07-30,,340,3,0,0,https://www.coach.me/c/28375622
28328848,Wash face in the morning,2014-07-30,,244,3,0,0,https://www.coach.me/c/28328848
28328850,Stretch in the morning,2014-07-30,,366,3,0,0,https://www.coach.me/c/28328850
28328859,Read Bible,2014-07-30,,221,2,0,0,https://www.coach.me/c/28328859
28328862,Pray,2014-07-30,,559,81,0,0,https://www.coach.me/c/28328862
28343830,Work on personal Project ,2014-07-30,,82,11,0,0,https://www.coach.me/c/28343830
28343835,NoP!,2014-07-30,,403,3,0,0,https://www.coach.me/c/28343835
28343839,Eat vegetables,2014-07-30,,304,2,0,0,https://www.coach.me/c/28343839
28413537,Brush Teeth at Night,2014-07-31,,153,1,0,0,https://www.coach.me/c/28413537
28375637,Stretch in the morning,2014-07-31,,367,4,0,0,https://www.coach.me/c/28375637
28375638,Sleep at least 8 hours,2014-07-31,,270,4,0,0,https://www.coach.me/c/28375638
28375643,Pray,2014-07-31,,560,82,0,0,https://www.coach.me/c/28375643
28388378,Go to gym,2014-07-31,,53,1,0,0,https://www.coach.me/c/28388378
28397239,2 hours or less of television,2014-07-31,,341,4,0,0,https://www.coach.me/c/28397239
28397244,Cook,2014-07-31,,129,1,0,0,https://www.coach.me/c/28397244
28397266,Work on personal Project ,2014-07-31,,83,12,0,0,https://www.coach.me/c/28397266
28424265,Pray,2014-08-01,,561,83,0,0,https://www.coach.me/c/28424265
28424268,Read Bible,2014-08-01,,222,1,0,0,https://www.coach.me/c/28424268
28424271,Stretch in the morning,2014-08-01,,368,5,0,0,https://www.coach.me/c/28424271
28424274,Wash face in the morning,2014-08-01,,245,1,0,0,https://www.coach.me/c/28424274
28441070,2 hours or less of television,2014-08-01,,342,5,0,0,https://www.coach.me/c/28441070
28441105,NoP!,2014-08-01,,404,1,0,0,https://www.coach.me/c/28441105
28441112,Work on personal Project ,2014-08-01,,84,13,0,0,https://www.coach.me/c/28441112
28470596,Work on personal Project ,2014-08-02,,85,14,0,0,https://www.coach.me/c/28470596
28470603,Read,2014-08-02,,296,1,0,0,https://www.coach.me/c/28470603
28470608,Pray,2014-08-02,,562,84,0,0,https://www.coach.me/c/28470608
28473707,Run,2014-08-02,,37,1,0,0,https://www.coach.me/c/28473707
28482340,Brush Teeth at Night,2014-08-02,,154,1,0,0,https://www.coach.me/c/28482340
28482343,Cook,2014-08-02,,130,1,0,0,https://www.coach.me/c/28482343
28482346,Read feedly,2014-08-02,,120,1,0,0,https://www.coach.me/c/28482346
28546523,Read,2014-08-03,,297,2,0,0,https://www.coach.me/c/28546523
28546518,NoP!,2014-08-03,,405,1,0,0,https://www.coach.me/c/28546518
28546515,Eat vegetables,2014-08-03,,305,1,0,0,https://www.coach.me/c/28546515
28505622,Work on personal Project ,2014-08-03,,86,15,0,0,https://www.coach.me/c/28505622
28505627,Pray,2014-08-03,,563,85,0,0,https://www.coach.me/c/28505627
28512734,Stretch in the morning,2014-08-03,,369,1,0,0,https://www.coach.me/c/28512734
28512736,Run,2014-08-03,,38,2,0,0,https://www.coach.me/c/28512736
28515371,Read feedly,2014-08-03,,121,2,0,0,https://www.coach.me/c/28515371
28600820,Read,2014-08-04,,298,3,0,0,https://www.coach.me/c/28600820
28551503,Pray,2014-08-04,,564,86,0,0,https://www.coach.me/c/28551503
28551508,Read Bible,2014-08-04,,223,1,0,0,https://www.coach.me/c/28551508
28551512,Stretch in the morning,2014-08-04,,370,2,0,0,https://www.coach.me/c/28551512
28551515,Wash face in the morning,2014-08-04,,246,1,0,0,https://www.coach.me/c/28551515
28578286,2 hours or less of television,2014-08-04,,343,1,0,0,https://www.coach.me/c/28578286
28578291,Cook,2014-08-04,,131,1,0,0,https://www.coach.me/c/28578291
28578295,Eat vegetables,2014-08-04,,306,2,0,0,https://www.coach.me/c/28578295
28578300,NoP!,2014-08-04,,406,2,0,0,https://www.coach.me/c/28578300
28635684,2 hours or less of television,2014-08-05,,344,2,0,0,https://www.coach.me/c/28635684
28635685,Brush Teeth in the Morning,2014-08-05,,220,1,0,0,https://www.coach.me/c/28635685
28635687,Cook,2014-08-05,,132,2,0,0,https://www.coach.me/c/28635687
28635707,Eat vegetables,2014-08-05,,307,3,0,0,https://www.coach.me/c/28635707
28635710,NoP!,2014-08-05,,407,3,0,0,https://www.coach.me/c/28635710
28635712,Pray,2014-08-05,,565,87,0,0,https://www.coach.me/c/28635712
28635714,Read Bible,2014-08-05,,224,2,0,0,https://www.coach.me/c/28635714
28635717,Sleep at least 8 hours,2014-08-05,,271,1,0,0,https://www.coach.me/c/28635717
28635721,Stretch in the morning,2014-08-05,,371,3,0,0,https://www.coach.me/c/28635721
28635722,Wash face in the morning,2014-08-05,,247,2,0,0,https://www.coach.me/c/28635722
28706103,Wash face in the morning,2014-08-06,,248,3,0,0,https://www.coach.me/c/28706103
28706098,Stretch in the morning,2014-08-06,,372,4,0,0,https://www.coach.me/c/28706098
28706080,NoP!,2014-08-06,,408,4,0,0,https://www.coach.me/c/28706080
28706072,2 hours or less of television,2014-08-06,,345,3,0,0,https://www.coach.me/c/28706072
28676536,Eat vegetables,2014-08-06,,308,4,0,0,https://www.coach.me/c/28676536
28676540,Pray,2014-08-06,,566,88,0,0,https://www.coach.me/c/28676540
28676542,Read Bible,2014-08-06,,225,3,0,0,https://www.coach.me/c/28676542
28739173,2 hours or less of television,2014-08-07,,346,4,0,0,https://www.coach.me/c/28739173
28739178,Eat vegetables,2014-08-07,,309,5,0,0,https://www.coach.me/c/28739178
28739180,NoP!,2014-08-07,,409,5,0,0,https://www.coach.me/c/28739180
28739182,Pray,2014-08-07,,567,89,0,0,https://www.coach.me/c/28739182
28800764,Read feedly,2014-08-08,,122,1,0,0,https://www.coach.me/c/28800764
28800759,Floss,2014-08-08,,70,1,0,0,https://www.coach.me/c/28800759
28800756,Brush Teeth at Night,2014-08-08,,155,1,0,0,https://www.coach.me/c/28800756
28766841,Pray,2014-08-08,,568,90,0,0,https://www.coach.me/c/28766841
28766845,Wash face in the morning,2014-08-08,,249,1,0,0,https://www.coach.me/c/28766845
28783965,Cook,2014-08-08,,133,1,0,0,https://www.coach.me/c/28783965
28783967,Eat vegetables,2014-08-08,,310,6,0,0,https://www.coach.me/c/28783967
28783972,NoP!,2014-08-08,,410,6,0,0,https://www.coach.me/c/28783972
28888165,Drank,2014-08-09,,164,1,0,0,https://www.coach.me/c/28888165
28888160,2 hours or less of television,2014-08-09,,347,1,0,0,https://www.coach.me/c/28888160
28888151,Cook,2014-08-09,,134,2,0,0,https://www.coach.me/c/28888151
28888149,Eat vegetables,2014-08-09,,311,7,0,0,https://www.coach.me/c/28888149
28888140,Read,2014-08-09,,299,1,0,0,https://www.coach.me/c/28888140
28888138,NoP!,2014-08-09,,411,7,0,0,https://www.coach.me/c/28888138
28805843,Pray,2014-08-09,,569,91,0,0,https://www.coach.me/c/28805843
28805839,Wash face in the morning,2014-08-09,,250,2,0,0,https://www.coach.me/c/28805839
28805845,Brush Teeth in the Morning,2014-08-09,,221,1,0,0,https://www.coach.me/c/28805845
28888182,Pray,2014-08-10,,570,92,0,0,https://www.coach.me/c/28888182
28888178,NoP!,2014-08-10,,412,8,0,0,https://www.coach.me/c/28888178
28888175,Eat vegetables,2014-08-10,,312,8,0,0,https://www.coach.me/c/28888175
28888173,Drank,2014-08-10,,165,2,0,0,https://www.coach.me/c/28888173
28888170,2 hours or less of television,2014-08-10,,348,2,0,0,https://www.coach.me/c/28888170
28943721,Read Bible,2014-08-11,,226,1,0,0,https://www.coach.me/c/28943721
28915953,2 hours or less of television,2014-08-11,,349,3,0,0,https://www.coach.me/c/28915953
28915966,Eat vegetables,2014-08-11,,313,9,0,0,https://www.coach.me/c/28915966
28915974,Pray,2014-08-11,,571,93,0,0,https://www.coach.me/c/28915974
